panel,task,model_name,model_label,endpoint,contrast,stratum_label,estimate,ci_low,ci_high,unit,p_value,n_pairs,layer,max_layer,relative_layer,target_layer,is_target_layer
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.156891748169944,,,Absolute Pearson correlation,,,28.0,79.0,0.3544303797468354,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.0578377890737224,,,Absolute Pearson correlation,,,29.0,79.0,0.3670886075949367,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.176422895346355,,,Absolute Pearson correlation,,,30.0,79.0,0.379746835443038,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.2768531740344547,,,Absolute Pearson correlation,,,31.0,79.0,0.3924050632911392,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.3021974923746112,,,Absolute Pearson correlation,,,32.0,79.0,0.4050632911392405,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.3238372957917942,,,Absolute Pearson correlation,,,33.0,79.0,0.4177215189873418,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.3598751858807908,,,Absolute Pearson correlation,,,34.0,79.0,0.430379746835443,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.4220256899961265,,,Absolute Pearson correlation,,,35.0,79.0,0.4430379746835443,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.4068390777880434,,,Absolute Pearson correlation,,,36.0,79.0,0.4556962025316455,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.5048129194615547,,,Absolute Pearson correlation,,,37.0,79.0,0.4683544303797468,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.5070291587221665,,,Absolute Pearson correlation,,,38.0,79.0,0.4810126582278481,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.5127636820153638,,,Absolute Pearson correlation,,,39.0,79.0,0.4936708860759494,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.5139884041075287,,,Absolute Pearson correlation,,,40.0,79.0,0.5063291139240507,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.4991134982796429,,,Absolute Pearson correlation,,,41.0,79.0,0.5189873417721519,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.4782431507465005,,,Absolute Pearson correlation,,,42.0,79.0,0.5316455696202531,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.4676776866467692,,,Absolute Pearson correlation,,,43.0,79.0,0.5443037974683544,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.4596159575792157,,,Absolute Pearson correlation,,,44.0,79.0,0.5569620253164557,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.4529757344076505,,,Absolute Pearson correlation,,,45.0,79.0,0.569620253164557,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.4742742883260933,,,Absolute Pearson correlation,,,46.0,79.0,0.5822784810126582,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.3695934512925367,,,Absolute Pearson correlation,,,47.0,79.0,0.5949367088607594,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.3261801628745853,,,Absolute Pearson correlation,,,48.0,79.0,0.6075949367088608,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.1242105404088588,,,Absolute Pearson correlation,,,49.0,79.0,0.620253164556962,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.6064317362165439,,,Absolute Pearson correlation,,,50.0,79.0,0.6329113924050633,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.6669463931343111,,,Absolute Pearson correlation,,,51.0,79.0,0.6455696202531646,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.7788865927454098,,,Absolute Pearson correlation,,,52.0,79.0,0.6582278481012658,52.0,1.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.7471645852770685,,,Absolute Pearson correlation,,,53.0,79.0,0.6708860759493671,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.741591960394245,,,Absolute Pearson correlation,,,54.0,79.0,0.6835443037974683,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.7350270386892126,,,Absolute Pearson correlation,,,55.0,79.0,0.6962025316455697,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.6958605062981833,,,Absolute Pearson correlation,,,56.0,79.0,0.7088607594936709,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.657978094932946,,,Absolute Pearson correlation,,,57.0,79.0,0.7215189873417721,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.6543098369897766,,,Absolute Pearson correlation,,,58.0,79.0,0.7341772151898734,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.6501437457992499,,,Absolute Pearson correlation,,,59.0,79.0,0.7468354430379747,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.4618390816990222,,,Absolute Pearson correlation,,,60.0,79.0,0.759493670886076,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.4101607869338675,,,Absolute Pearson correlation,,,61.0,79.0,0.7721518987341772,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.3968902541947267,,,Absolute Pearson correlation,,,62.0,79.0,0.7848101265822784,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.3959722904401245,,,Absolute Pearson correlation,,,63.0,79.0,0.7974683544303798,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.3568487740624564,,,Absolute Pearson correlation,,,64.0,79.0,0.810126582278481,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.2758391051422786,,,Absolute Pearson correlation,,,65.0,79.0,0.8227848101265823,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.3139610336549435,,,Absolute Pearson correlation,,,66.0,79.0,0.8354430379746836,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.2887731074459733,,,Absolute Pearson correlation,,,67.0,79.0,0.8481012658227848,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.2662202670845926,,,Absolute Pearson correlation,,,68.0,79.0,0.8607594936708861,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.2549617676069745,,,Absolute Pearson correlation,,,69.0,79.0,0.8734177215189873,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.2649181911270815,,,Absolute Pearson correlation,,,70.0,79.0,0.8860759493670886,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.2516612187081175,,,Absolute Pearson correlation,,,71.0,79.0,0.8987341772151899,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.242527941969274,,,Absolute Pearson correlation,,,72.0,79.0,0.9113924050632912,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.2225752376536831,,,Absolute Pearson correlation,,,73.0,79.0,0.9240506329113924,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.2055790640536243,,,Absolute Pearson correlation,,,74.0,79.0,0.9367088607594936,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.1878037193189816,,,Absolute Pearson correlation,,,75.0,79.0,0.9493670886075948,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.156733539206826,,,Absolute Pearson correlation,,,76.0,79.0,0.9620253164556962,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.1363546007485682,,,Absolute Pearson correlation,,,77.0,79.0,0.9746835443037974,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.1451977322435781,,,Absolute Pearson correlation,,,78.0,79.0,0.9873417721518988,52.0,0.0
a,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Representational Similarity,,,0.0229991206879633,,,Absolute Pearson correlation,,,79.0,79.0,1.0,52.0,0.0
b,Value Judgment Task,qwen25_3b,Qwen2.5 3B,Standardized Causal Control Effect,,,0.5524979147922726,0.5134499190499517,0.5915459105345935,Standardized coefficient,2.878962789216116e-169,,,,,26.0,
b,Sentiment Analysis Task,qwen25_3b,Qwen2.5 3B,Standardized Causal Control Effect,,,0.7650447012201771,0.7283417135476874,0.8017476888926668,Standardized coefficient,0.0,,,,,26.0,
b,Value Judgment Task,mistral_7b,Mistral-7B v0.3,Standardized Causal Control Effect,,,0.5331457045842791,0.4961614913592379,0.5701299178093203,Standardized coefficient,1.2765064099165028e-175,,,,,14.0,
b,Sentiment Analysis Task,mistral_7b,Mistral-7B v0.3,Standardized Causal Control Effect,,,0.6955498838763698,0.6578983755315245,0.7332013922212152,Standardized coefficient,4.703488039907152e-287,,,,,14.0,
b,Value Judgment Task,qwen25_7b,Qwen2.5 7B,Standardized Causal Control Effect,,,0.7689580037619757,0.7360252483483929,0.8018907591755584,Standardized coefficient,0.0,,,,,18.0,
b,Sentiment Analysis Task,qwen25_7b,Qwen2.5 7B,Standardized Causal Control Effect,,,0.8211207201981298,0.7902654396916108,0.8519760007046487,Standardized coefficient,0.0,,,,,18.0,
b,Value Judgment Task,llama3_8b,Llama-3.1 8B,Standardized Causal Control Effect,,,0.9113081532079108,0.8957137801876704,0.926902526228151,Standardized coefficient,0.0,,,,,13.0,
b,Sentiment Analysis Task,llama3_8b,Llama-3.1 8B,Standardized Causal Control Effect,,,0.6699808764308078,0.6434526381724675,0.6965091146891482,Standardized coefficient,0.0,,,,,13.0,
b,Value Judgment Task,gemma2_9b,Gemma-2 9B,Standardized Causal Control Effect,,,0.6605772245446981,0.6262574840084496,0.6948969650809467,Standardized coefficient,0.0,,,,,22.0,
b,Sentiment Analysis Task,gemma2_9b,Gemma-2 9B,Standardized Causal Control Effect,,,0.795180347536183,0.763946035910473,0.826414659161893,Standardized coefficient,0.0,,,,,22.0,
b,Value Judgment Task,qwen25_14b,Qwen2.5 14B,Standardized Causal Control Effect,,,0.8389735936475343,0.8071006910516734,0.8708464962433953,Standardized coefficient,0.0,,,,,28.0,
b,Sentiment Analysis Task,qwen25_14b,Qwen2.5 14B,Standardized Causal Control Effect,,,0.8388068966267713,0.8128616031463033,0.8647521901072394,Standardized coefficient,0.0,,,,,28.0,
b,Value Judgment Task,qwen25_32b,Qwen2.5 32B,Standardized Causal Control Effect,,,0.8546475974288181,0.8246637458765769,0.8846314489810594,Standardized coefficient,0.0,,,,,43.0,
b,Sentiment Analysis Task,qwen25_32b,Qwen2.5 32B,Standardized Causal Control Effect,,,0.9126938184853152,0.8899917995152492,0.9353958374553812,Standardized coefficient,0.0,,,,,43.0,
b,Value Judgment Task,qwen25_72b,Qwen2.5 72B,Standardized Causal Control Effect,,,0.757522883295088,0.7312208825183499,0.783824884071826,Standardized coefficient,0.0,,,,,52.0,
b,Sentiment Analysis Task,qwen25_72b,Qwen2.5 72B,Standardized Causal Control Effect,,,0.8341759385006706,0.809471288832152,0.8588805881691892,Standardized coefficient,0.0,,,,,52.0,
c,Subjective Preference Task,qwen25_3b,Qwen2.5 3B,Valence-Specific Steering Effect,valenced - neutral,Non-opposed,6.07984637417618,5.18120206514567,6.97849068320668,Full-sequence log-probability margin per 1 SD alpha,1.34530734841695e-29,,,,,,
c,Subjective Preference Task,qwen25_3b,Qwen2.5 3B,Valence-Specific Steering Effect,valenced - neutral,Opposed/contrast,5.90492323647547,4.99349859944634,6.8163478735046,Full-sequence log-probability margin per 1 SD alpha,7.68113912303763e-28,,,,,,
c,Subjective Preference Task,qwen25_7b,Qwen2.5 7B,Valence-Specific Steering Effect,valenced - neutral,Non-opposed,8.64593809593297,7.78920275224931,9.50267343961663,Full-sequence log-probability margin per 1 SD alpha,1.13065794028441e-49,,,,,,
c,Subjective Preference Task,qwen25_7b,Qwen2.5 7B,Valence-Specific Steering Effect,valenced - neutral,Opposed/contrast,8.45098106153957,7.5820614102357,9.31990071284343,Full-sequence log-probability margin per 1 SD alpha,1.55128335289609e-47,,,,,,
c,Subjective Preference Task,qwen25_14b,Qwen2.5 14B,Valence-Specific Steering Effect,valenced - neutral,Non-opposed,9.98174951649414,8.47966236447506,11.4838366685132,Full-sequence log-probability margin per 1 SD alpha,7.35383081269458e-29,,,,,,
c,Subjective Preference Task,qwen25_14b,Qwen2.5 14B,Valence-Specific Steering Effect,valenced - neutral,Opposed/contrast,9.20677834902238,7.68332883339124,10.7302278646535,Full-sequence log-probability margin per 1 SD alpha,3.43754543777076e-25,,,,,,
c,Subjective Preference Task,qwen25_32b,Qwen2.5 32B,Valence-Specific Steering Effect,valenced - neutral,Non-opposed,9.88819698307132,8.62035663503665,11.156037331106,Full-sequence log-probability margin per 1 SD alpha,6.06780909064439e-36,,,,,,
c,Subjective Preference Task,qwen25_32b,Qwen2.5 32B,Valence-Specific Steering Effect,valenced - neutral,Opposed/contrast,10.5655213795955,9.2796500761123,11.8513926830787,Full-sequence log-probability margin per 1 SD alpha,1.71290279374587e-38,,,,,,
c,Subjective Preference Task,qwen25_72b,Qwen2.5 72B,Valence-Specific Steering Effect,valenced - neutral,Non-opposed,5.54280899923785,4.67508586745161,6.41053213102409,Full-sequence log-probability margin per 1 SD alpha,2.76368695537108e-27,,,,,,
c,Subjective Preference Task,qwen25_72b,Qwen2.5 72B,Valence-Specific Steering Effect,valenced - neutral,Opposed/contrast,5.19173725368892,4.31167354830191,6.07180095907593,Full-sequence log-probability margin per 1 SD alpha,2.55456915454342e-24,,,,,,
c,Subjective Preference Task,llama3_8b,Llama-3.1 8B,Valence-Specific Steering Effect,valenced - neutral,Non-opposed,1.69862433513613,1.28712751402147,2.11012115625078,Full-sequence log-probability margin per 1 SD alpha,3.8842367189237e-14,,,,,,
c,Subjective Preference Task,llama3_8b,Llama-3.1 8B,Valence-Specific Steering Effect,valenced - neutral,Opposed/contrast,1.86876610328244,1.4514170620045,2.28611514456038,Full-sequence log-probability margin per 1 SD alpha,4.85623605689158e-16,,,,,,
c,Subjective Preference Task,mistral_7b,Mistral-7B v0.3,Valence-Specific Steering Effect,valenced - neutral,Non-opposed,4.21181783341416,3.45125508442045,4.97238058240786,Full-sequence log-probability margin per 1 SD alpha,3.58498073025829e-22,,,,,,
c,Subjective Preference Task,mistral_7b,Mistral-7B v0.3,Valence-Specific Steering Effect,valenced - neutral,Opposed/contrast,3.52509406748521,2.75255321547834,4.29763491949208,Full-sequence log-probability margin per 1 SD alpha,1.59136085400268e-16,,,,,,
c,Subjective Preference Task,gemma2_9b,Gemma-2 9B,Valence-Specific Steering Effect,valenced - neutral,Non-opposed,2.74971673182616,2.0512586997769,3.44817476387543,Full-sequence log-probability margin per 1 SD alpha,3.90069017599912e-13,,,,,,
c,Subjective Preference Task,gemma2_9b,Gemma-2 9B,Valence-Specific Steering Effect,valenced - neutral,Opposed/contrast,2.7778697593338,2.0684117114811,3.4873278071865,Full-sequence log-probability margin per 1 SD alpha,5.04009886966834e-13,,,,,,
d,Factual Judgment Task,gemma2_9b,Gemma-2 9B,Coherent-Hallucination Effect,,,-1.29055956581854,-1.74749366480878,-0.833625466828302,Log-odds coefficient per 1 SD alignment pressure,3.09987087195063e-08,,,,,,
d,Factual Judgment Task,llama3_8b,Llama-3.1 8B,Coherent-Hallucination Effect,,,-0.986935728513863,-1.32323544172033,-0.6506360153074,Log-odds coefficient per 1 SD alignment pressure,8.825195368787321e-09,,,,,,
d,Factual Judgment Task,mistral_7b,Mistral-7B v0.3,Coherent-Hallucination Effect,,,-0.787272772975162,-1.11666987264058,-0.457875673309748,Log-odds coefficient per 1 SD alignment pressure,2.80787418098912e-06,,,,,,
d,Factual Judgment Task,qwen25_14b,Qwen2.5 14B,Coherent-Hallucination Effect,,,-1.44904872103822,-1.91811075445256,-0.979986687623883,Log-odds coefficient per 1 SD alignment pressure,1.4058011847232e-09,,,,,,
d,Factual Judgment Task,qwen25_32b,Qwen2.5 32B,Coherent-Hallucination Effect,,,-1.81076549877877,-2.41967122437827,-1.20185977317926,Log-odds coefficient per 1 SD alignment pressure,5.59123137161575e-09,,,,,,
d,Factual Judgment Task,qwen25_3b,Qwen2.5 3B,Coherent-Hallucination Effect,,,-0.497125688746152,-0.817813912108783,-0.176437465383522,Log-odds coefficient per 1 SD alignment pressure,0.0023791348468672,,,,,,
d,Factual Judgment Task,qwen25_72b,Qwen2.5 72B,Coherent-Hallucination Effect,,,-1.05520870116523,-1.46965626823292,-0.64076113409754,Log-odds coefficient per 1 SD alignment pressure,6.0320726057033e-07,,,,,,
d,Factual Judgment Task,qwen25_7b,Qwen2.5 7B,Coherent-Hallucination Effect,,,-1.52279863262138,-1.98740595395194,-1.05819131129082,Log-odds coefficient per 1 SD alignment pressure,1.32752266771106e-10,,,,,,
e,Feedback-Induced Sycophancy Task,qwen25_3b,Qwen2.5 3B,Pre-Response VAA Projection Difference,user_like_minus_user_dislike,,1.42588421552408,1.32005913295755,1.52890255409053,Baseline SD,5.57792956584795e-81,296.0,,,,,
e,Feedback-Induced Sycophancy Task,qwen25_7b,Qwen2.5 7B,Pre-Response VAA Projection Difference,user_like_minus_user_dislike,,0.691186197395349,0.629240565688192,0.750582517934215,Baseline SD,1.17934113183646e-66,296.0,,,,,
e,Feedback-Induced Sycophancy Task,llama3_8b,Llama-3.1 8B,Pre-Response VAA Projection Difference,user_like_minus_user_dislike,,0.933296069967669,0.864786378937777,0.997789727638155,Baseline SD,3.52241485335221e-83,296.0,,,,,
e,Feedback-Induced Sycophancy Task,mistral_7b,Mistral-7B v0.3,Pre-Response VAA Projection Difference,user_like_minus_user_dislike,,2.2221406498971,2.13546824995226,2.30560876602886,Baseline SD,8.519214823557861e-149,296.0,,,,,
e,Feedback-Induced Sycophancy Task,gemma2_9b,Gemma-2 9B,Pre-Response VAA Projection Difference,user_like_minus_user_dislike,,1.70772548166283,1.61958283023536,1.79251499082683,Baseline SD,5.71837554112e-115,296.0,,,,,
e,Feedback-Induced Sycophancy Task,qwen25_14b,Qwen2.5 14B,Pre-Response VAA Projection Difference,user_like_minus_user_dislike,,0.827752329889588,0.755886597376663,0.900384657838908,Baseline SD,9.8401546618376e-64,296.0,,,,,
e,Feedback-Induced Sycophancy Task,qwen25_32b,Qwen2.5 32B,Pre-Response VAA Projection Difference,user_like_minus_user_dislike,,0.612768566206775,0.518254596793784,0.708284430141398,Baseline SD,4.0489313756093297e-29,296.0,,,,,
e,Feedback-Induced Sycophancy Task,qwen25_72b,Qwen2.5 72B,Pre-Response VAA Projection Difference,user_like_minus_user_dislike,,2.22416621434815,2.06982334922019,2.37811430563663,Baseline SD,1.80012005878686e-85,296.0,,,,,
e,Feedback-Induced Sycophancy Task,qwen25_3b,Qwen2.5 3B,Strong-Verdict Rate Difference,user_like_minus_user_dislike,,79.6610169491525,74.9152542372881,84.0677966101695,Percentage points,2.15525162076081e-69,295.0,,,,,
e,Feedback-Induced Sycophancy Task,qwen25_7b,Qwen2.5 7B,Strong-Verdict Rate Difference,user_like_minus_user_dislike,,37.5,32.0945945945946,43.2432432432432,Percentage points,2.19556013660146e-32,296.0,,,,,
e,Feedback-Induced Sycophancy Task,llama3_8b,Llama-3.1 8B,Strong-Verdict Rate Difference,user_like_minus_user_dislike,,42.9054054054054,37.5,48.6486486486487,Percentage points,1.17549435082229e-38,296.0,,,,,
e,Feedback-Induced Sycophancy Task,mistral_7b,Mistral-7B v0.3,Strong-Verdict Rate Difference,user_like_minus_user_dislike,,79.6610169491525,74.9152542372881,84.0677966101695,Percentage points,3.62227163153072e-71,295.0,,,,,
e,Feedback-Induced Sycophancy Task,gemma2_9b,Gemma-2 9B,Strong-Verdict Rate Difference,user_like_minus_user_dislike,,39.527027027027,34.1216216216216,44.9324324324324,Percentage points,1.20370621524204e-35,296.0,,,,,
e,Feedback-Induced Sycophancy Task,qwen25_14b,Qwen2.5 14B,Strong-Verdict Rate Difference,user_like_minus_user_dislike,,30.4054054054054,25.3378378378378,35.8108108108108,Percentage points,1.61558713389264e-27,296.0,,,,,
e,Feedback-Induced Sycophancy Task,qwen25_32b,Qwen2.5 32B,Strong-Verdict Rate Difference,user_like_minus_user_dislike,,18.2432432432432,13.8513513513514,22.6351351351351,Percentage points,1.11022302462516e-16,296.0,,,,,
e,Feedback-Induced Sycophancy Task,qwen25_72b,Qwen2.5 72B,Strong-Verdict Rate Difference,user_like_minus_user_dislike,,40.418118466899,34.8432055749129,45.993031358885,Percentage points,2.40741243048405e-35,287.0,,,,,
